# -----Time History for cell 500 :
# 
+9.000000000e-09 +8.128994446e+03 +1.203163217e+04 +7.688996245e+00 +0.000000000e+00
+9.200000000e-09 +8.128994116e+03 +6.804049740e+03 +7.688996198e+00 +0.000000000e+00
+9.400000000e-09 +8.128993767e+03 +1.269069460e+03 +7.688996176e+00 +0.000000000e+00
+9.600000000e-09 +8.128993406e+03 -4.451507073e+03 +7.688996185e+00 +0.000000000e+00
+9.800000000e-09 +8.128993041e+03 -1.022983827e+04 +7.688996225e+00 +0.000000000e+00
+1.000000000e-08 +8.128992681e+03 -1.593522359e+04 +7.688996297e+00 +0.000000000e+00
+1.020000000e-08 +8.128992333e+03 -2.143730179e+04 +7.688996395e+00 +0.000000000e+00
+1.040000000e-08 +8.128992007e+03 -2.660928601e+04 +7.688996514e+00 +0.000000000e+00
+1.060000000e-08 +8.128991709e+03 -3.133110838e+04 +7.688996644e+00 +0.000000000e+00
+1.080000000e-08 +8.128991446e+03 -3.549240447e+04 +7.688996777e+00 +0.000000000e+00
+1.100000000e-08 +8.128991225e+03 -3.899524736e+04 +7.688996902e+00 +0.000000000e+00
+1.120000000e-08 +8.128991051e+03 -4.175659575e+04 +7.688997008e+00 +0.000000000e+00
+1.140000000e-08 +8.128990927e+03 -4.371038475e+04 +7.688997088e+00 +0.000000000e+00
+1.160000000e-08 +8.128990858e+03 -4.480916987e+04 +7.688997134e+00 +0.000000000e+00
+1.180000000e-08 +8.128990844e+03 -4.502534219e+04 +7.688997144e+00 +0.000000000e+00
+1.200000000e-08 +8.128990887e+03 -4.435184310e+04 +7.688997115e+00 +2.115264978e+03
+1.220000000e-08 +8.128990985e+03 -4.280236086e+04 +7.688997054e+00 +4.866477140e+03
+1.240000000e-08 +8.128991132e+03 -4.045952582e+04 +7.688996971e+00 +7.358174629e+03
+1.260000000e-08 +8.128991323e+03 -3.743895604e+04 +7.688996880e+00 +9.486750641e+03
+1.280000000e-08 +8.128991549e+03 -3.386600889e+04 +7.688996791e+00 +1.122161569e+04
+1.300000000e-08 +8.128991801e+03 -2.987038407e+04 +7.688996712e+00 +1.254913046e+04
+1.320000000e-08 +8.128992072e+03 -2.558221021e+04 +7.688996650e+00 +1.346794709e+04
+1.340000000e-08 +8.128992353e+03 -2.112861389e+04 +7.688996608e+00 +1.398749360e+04
+1.360000000e-08 +8.128992637e+03 -1.663059234e+04 +7.688996587e+00 +1.412702028e+04
+1.380000000e-08 +8.128992916e+03 -1.220031512e+04 +7.688996586e+00 +1.391425271e+04
+1.400000000e-08 +8.128993185e+03 -7.938836755e+03 +7.688996601e+00 +1.338410018e+04
+1.420000000e-08 +8.128993438e+03 -3.934291830e+03 +7.688996630e+00 +1.257714127e+04
+1.440000000e-08 +8.128993670e+03 -2.581244486e+02 +7.688996667e+00 +1.154579640e+04
+1.460000000e-08 +8.128993878e+03 +3.037538676e+03 +7.688996707e+00 +1.035073681e+04
+1.480000000e-08 +8.128994060e+03 +5.915938978e+03 +7.688996748e+00 +9.040229756e+03
+1.500000000e-08 +8.128994214e+03 +8.354917640e+03 +7.688996786e+00 +7.660129231e+03
+1.520000000e-08 +8.128994340e+03 +1.034593275e+04 +7.688996818e+00 +6.253202136e+03
+1.540000000e-08 +8.128994437e+03 +1.189314795e+04 +7.688996844e+00 +4.859353170e+03
+1.560000000e-08 +8.128994508e+03 +1.301191348e+04 +7.688996862e+00 +3.513715870e+03
+1.580000000e-08 +8.128994553e+03 +1.372740808e+04 +7.688996874e+00 +2.247158769e+03
+1.600000000e-08 +8.128994575e+03 +1.407286976e+04 +7.688996879e+00 +1.084993527e+03
+1.620000000e-08 +8.128994576e+03 +1.408795202e+04 +7.688996879e+00 +4.736891165e+01
+1.640000000e-08 +8.128994559e+03 +1.381702582e+04 +7.688996876e+00 +0.000000000e+00
+1.660000000e-08 +8.128994527e+03 +1.330741085e+04 +7.688996869e+00 +0.000000000e+00
+1.680000000e-08 +8.128994481e+03 +1.258834233e+04 +7.688996860e+00 +0.000000000e+00
+1.700000000e-08 +8.128994425e+03 +1.169168236e+04 +7.688996850e+00 +0.000000000e+00
+1.720000000e-08 +8.128994359e+03 +1.065242031e+04 +7.688996839e+00 +0.000000000e+00
+1.740000000e-08 +8.128994287e+03 +9.507707769e+03 +7.688996828e+00 +0.000000000e+00
+1.760000000e-08 +8.128994210e+03 +8.295840044e+03 +7.688996817e+00 +0.000000000e+00
+1.780000000e-08 +8.128994132e+03 +7.055344720e+03 +7.688996808e+00 +0.000000000e+00
+1.800000000e-08 +8.128994054e+03 +5.823945236e+03 +7.688996801e+00 +0.000000000e+00
+1.820000000e-08 +8.128993979e+03 +4.637613802e+03 +7.688996795e+00 +0.000000000e+00
+1.840000000e-08 +8.128993909e+03 +3.529713497e+03 +7.688996790e+00 +0.000000000e+00
+1.860000000e-08 +8.128993846e+03 +2.530176541e+03 +7.688996788e+00 +0.000000000e+00
+1.880000000e-08 +8.128993792e+03 +1.664807081e+03 +7.688996786e+00 +0.000000000e+00
+1.900000000e-08 +8.128993747e+03 +9.547273689e+02 +7.688996785e+00 +0.000000000e+00
+1.920000000e-08 +8.128993713e+03 +4.159309874e+02 +7.688996785e+00 +0.000000000e+00
+1.940000000e-08 +8.128993690e+03 +5.890757957e+01 +7.688996785e+00 +0.000000000e+00
+1.960000000e-08 +8.128993680e+03 -1.114643682e+02 +7.688996785e+00 +0.000000000e+00
+1.980000000e-08 +8.128993681e+03 -9.597113577e+01 +7.688996785e+00 +4.865963356e+01
+2.000000000e-08 +8.128993693e+03 +9.911493061e+01 +7.688996785e+00 +6.127080555e+02
+2.020000000e-08 +8.128993716e+03 +4.611061833e+02 +7.688996785e+00 +1.136908285e+03
+2.040000000e-08 +8.128993748e+03 +9.654493394e+02 +7.688996786e+00 +1.583994076e+03
+2.060000000e-08 +8.128993787e+03 +1.585804122e+03 +7.688996787e+00 +1.948352710e+03
+2.080000000e-08 +8.128993831e+03 +2.293346333e+03 +7.688996790e+00 +2.222183150e+03
+2.100000000e-08 +8.128993880e+03 +3.057589866e+03 +7.688996794e+00 +2.400265392e+03
+2.120000000e-08 +8.128993930e+03 +3.848012873e+03 +7.688996798e+00 +2.482487570e+03
+2.140000000e-08 +8.128993979e+03 +4.634879782e+03 +7.688996803e+00 +2.471318767e+03
+2.160000000e-08 +8.128994027e+03 +5.390134789e+03 +7.688996809e+00 +2.372034993e+03
+2.180000000e-08 +8.128994071e+03 +6.087991573e+03 +7.688996814e+00 +2.191763850e+03
+2.200000000e-08 +8.128994110e+03 +6.705487259e+03 +7.688996819e+00 +1.939373055e+03
+2.220000000e-08 +8.128994143e+03 +7.223036392e+03 +7.688996823e+00 +1.625469993e+03
+2.240000000e-08 +8.128994168e+03 +7.624645374e+03 +7.688996827e+00 +1.261335883e+03
+2.260000000e-08 +8.128994185e+03 +7.898198383e+03 +7.688996829e+00 +8.591495293e+02
+2.280000000e-08 +8.128994194e+03 +8.035475245e+03 +7.688996830e+00 +4.311462241e+02
+2.300000000e-08 +8.128994194e+03 +8.032169307e+03 +7.688996830e+00 +0.000000000e+00
+2.320000000e-08 +8.128994185e+03 +7.887780239e+03 +7.688996829e+00 +0.000000000e+00
+2.340000000e-08 +8.128994167e+03 +7.605131408e+03 +7.688996827e+00 +0.000000000e+00
+2.360000000e-08 +8.128994140e+03 +7.180434476e+03 +7.688996824e+00 +0.000000000e+00
+2.380000000e-08 +8.128994104e+03 +6.613242670e+03 +7.688996820e+00 +0.000000000e+00
+2.400000000e-08 +8.128994060e+03 +5.906611758e+03 +7.688996816e+00 +0.000000000e+00
+2.420000000e-08 +8.128994007e+03 +5.066992794e+03 +7.688996812e+00 +0.000000000e+00
+2.440000000e-08 +8.128993946e+03 +4.104142801e+03 +7.688996808e+00 +0.000000000e+00
+2.460000000e-08 +8.128993878e+03 +3.030963797e+03 +7.688996804e+00 +0.000000000e+00
+2.480000000e-08 +8.128993804e+03 +1.863181420e+03 +7.688996801e+00 +0.000000000e+00
+2.500000000e-08 +8.128993726e+03 +6.190051122e+02 +7.688996800e+00 +0.000000000e+00
+2.520000000e-08 +8.128993644e+03 -6.812112631e+02 +7.688996800e+00 +0.000000000e+00
+2.540000000e-08 +8.128993559e+03 -2.015541321e+03 +7.688996801e+00 +0.000000000e+00
+2.560000000e-08 +8.128993474e+03 -3.360879122e+03 +7.688996805e+00 +0.000000000e+00
+2.580000000e-08 +8.128993390e+03 -4.693547205e+03 +7.688996810e+00 +0.000000000e+00
+2.600000000e-08 +8.128993309e+03 -5.989831974e+03 +7.688996817e+00 +0.000000000e+00
+2.620000000e-08 +8.128993230e+03 -7.226502637e+03 +7.688996824e+00 +0.000000000e+00
+2.640000000e-08 +8.128993158e+03 -8.381382591e+03 +7.688996833e+00 +0.000000000e+00
+2.660000000e-08 +8.128993091e+03 -9.433867843e+03 +7.688996842e+00 +0.000000000e+00
+2.680000000e-08 +8.128993032e+03 -1.036540933e+04 +7.688996851e+00 +0.000000000e+00
+2.700000000e-08 +8.128992982e+03 -1.115990634e+04 +7.688996859e+00 +0.000000000e+00
+2.720000000e-08 +8.128992941e+03 -1.180413512e+04 +7.688996866e+00 +0.000000000e+00
+2.740000000e-08 +8.128992911e+03 -1.228801699e+04 +7.688996872e+00 +0.000000000e+00
+2.760000000e-08 +8.128992891e+03 -1.260488657e+04 +7.688996875e+00 +0.000000000e+00
+2.780000000e-08 +8.128992882e+03 -1.275159868e+04 +7.688996877e+00 +0.000000000e+00
+2.800000000e-08 +8.128992883e+03 -1.272858221e+04 +7.688996877e+00 +7.228797885e+01
+2.820000000e-08 +8.128992895e+03 -1.253987578e+04 +7.688996875e+00 +5.926715352e+02
+2.840000000e-08 +8.128992917e+03 -1.219461090e+04 +7.688996871e+00 +1.084375876e+03
+2.860000000e-08 +8.128992947e+03 -1.171544666e+04 +7.688996866e+00 +1.504914729e+03
+2.880000000e-08 +8.128992984e+03 -1.112702566e+04 +7.688996860e+00 +1.848058307e+03
+2.900000000e-08 +8.128993027e+03 -1.045443728e+04 +7.688996854e+00 +2.112403646e+03
+2.920000000e-08 +8.128993073e+03 -9.722431372e+03 +7.688996849e+00 +2.299016797e+03
+2.940000000e-08 +8.128993121e+03 -8.954810678e+03 +7.688996844e+00 +2.410872523e+03
+2.960000000e-08 +8.128993171e+03 -8.173841129e+03 +7.688996839e+00 +2.452797443e+03
+2.980000000e-08 +8.128993219e+03 -7.400359063e+03 +7.688996835e+00 +2.429281269e+03
+3.000000000e-08 +8.128993267e+03 -6.652841991e+03 +7.688996832e+00 +2.347732816e+03
+3.020000000e-08 +8.128993311e+03 -5.947015453e+03 +7.688996829e+00 +2.216794876e+03
+3.040000000e-08 +8.128993353e+03 -5.292618565e+03 +7.688996827e+00 +2.055269294e+03
+3.060000000e-08 +8.128993390e+03 -4.695816458e+03 +7.688996825e+00 +1.874380774e+03
+3.080000000e-08 +8.128993424e+03 -4.160165249e+03 +7.688996824e+00 +1.682323623e+03
+3.100000000e-08 +8.128993454e+03 -3.686772877e+03 +7.688996823e+00 +1.486786814e+03
+3.120000000e-08 +8.128993480e+03 -3.274585018e+03 +7.688996822e+00 +1.294561194e+03
+3.140000000e-08 +8.128993502e+03 -2.920688876e+03 +7.688996822e+00 +1.111483974e+03
+3.160000000e-08 +8.128993521e+03 -2.620509749e+03 +7.688996821e+00 +9.427745716e+02
+3.180000000e-08 +8.128993537e+03 -2.368257780e+03 +7.688996821e+00 +7.922493094e+02
+3.200000000e-08 +8.128993550e+03 -2.157106654e+03 +7.688996821e+00 +6.631636604e+02
+3.220000000e-08 +8.128993562e+03 -1.979640351e+03 +7.688996820e+00 +5.573695551e+02
+3.240000000e-08 +8.128993571e+03 -1.828049682e+03 +7.688996820e+00 +4.761016723e+02
+3.260000000e-08 +8.128993580e+03 -1.694507702e+03 +7.688996820e+00 +4.194161469e+02
+3.280000000e-08 +8.128993587e+03 -1.571365994e+03 +7.688996820e+00 +3.867518627e+02
+3.300000000e-08 +8.128993595e+03 -1.451423003e+03 +7.688996820e+00 +3.767057216e+02
+3.320000000e-08 +8.128993603e+03 -1.328138335e+03 +7.688996820e+00 +3.872008799e+02
+3.340000000e-08 +8.128993611e+03 -1.195775740e+03 +7.688996820e+00 +4.157120131e+02
+3.360000000e-08 +8.128993620e+03 -1.049510336e+03 +7.688996819e+00 +4.593766119e+02
+3.380000000e-08 +8.128993631e+03 -8.855000883e+02 +7.688996819e+00 +5.151079711e+02
+3.400000000e-08 +8.128993642e+03 -7.010287656e+02 +7.688996819e+00 +5.793701911e+02
+3.420000000e-08 +8.128993655e+03 -4.944165940e+02 +7.688996819e+00 +6.489081519e+02
+3.440000000e-08 +8.128993670e+03 -2.650559955e+02 +7.688996819e+00 +7.203542784e+02
+3.460000000e-08 +8.128993686e+03 -1.332223813e+01 +7.688996819e+00 +7.906217747e+02
+3.480000000e-08 +8.128993703e+03 +2.594623035e+02 +7.688996820e+00 +8.567361209e+02
+3.500000000e-08 +8.128993721e+03 +5.510996566e+02 +7.688996820e+00 +9.159472597e+02
+3.520000000e-08 +8.128993741e+03 +8.586948064e+02 +7.688996821e+00 +9.660660699e+02
+3.540000000e-08 +8.128993761e+03 +1.178727462e+03 +7.688996821e+00 +1.005128606e+03
+3.560000000e-08 +8.128993782e+03 +1.507212628e+03 +7.688996822e+00 +1.031675453e+03
+3.580000000e-08 +8.128993803e+03 +1.839807826e+03 +7.688996823e+00 +1.044583937e+03
+3.600000000e-08 +8.128993824e+03 +2.171974148e+03 +7.688996824e+00 +1.043236894e+03
+3.620000000e-08 +8.128993844e+03 +2.499101208e+03 +7.688996825e+00 +1.027410037e+03
+3.640000000e-08 +8.128993864e+03 +2.816578478e+03 +7.688996826e+00 +9.971028331e+02
+3.660000000e-08 +8.128993884e+03 +3.120009982e+03 +7.688996827e+00 +9.529892073e+02
+3.680000000e-08 +8.128993902e+03 +3.405214153e+03 +7.688996828e+00 +8.957425510e+02
+3.700000000e-08 +8.128993918e+03 +3.668420407e+03 +7.688996829e+00 +8.266535083e+02
+3.720000000e-08 +8.128993933e+03 +3.906197801e+03 +7.688996830e+00 +7.467888834e+02
+3.740000000e-08 +8.128993946e+03 +4.115615579e+03 +7.688996831e+00 +6.577196549e+02
+3.760000000e-08 +8.128993958e+03 +4.294297069e+03 +7.688996832e+00 +5.611860175e+02
+3.780000000e-08 +8.128993967e+03 +4.440365926e+03 +7.688996833e+00 +4.587593058e+02
+3.800000000e-08 +8.128993974e+03 +4.552535515e+03 +7.688996833e+00 +3.522916338e+02
+3.820000000e-08 +8.128993979e+03 +4.630037399e+03 +7.688996834e+00 +2.434106519e+02
+3.840000000e-08 +8.128993982e+03 +4.672657225e+03 +7.688996834e+00 +1.338562863e+02
+3.860000000e-08 +8.128993982e+03 +4.680662956e+03 +7.688996834e+00 +2.514364285e+01
+3.880000000e-08 +8.128993980e+03 +4.654787289e+03 +7.688996834e+00 +0.000000000e+00
+3.900000000e-08 +8.128993977e+03 +4.595798630e+03 +7.688996834e+00 +0.000000000e+00
+3.920000000e-08 +8.128993971e+03 +4.503000053e+03 +7.688996833e+00 +0.000000000e+00
+3.940000000e-08 +8.128993963e+03 +4.376999134e+03 +7.688996833e+00 +0.000000000e+00
+3.960000000e-08 +8.128993953e+03 +4.219261211e+03 +7.688996832e+00 +0.000000000e+00
+3.980000000e-08 +8.128993941e+03 +4.031680495e+03 +7.688996831e+00 +0.000000000e+00
+4.000000000e-08 +8.128993928e+03 +3.816544339e+03 +7.688996830e+00 +0.000000000e+00
+4.020000000e-08 +8.128993912e+03 +3.576497495e+03 +7.688996830e+00 +0.000000000e+00
+4.040000000e-08 +8.128993896e+03 +3.314470632e+03 +7.688996829e+00 +0.000000000e+00
+4.060000000e-08 +8.128993878e+03 +3.033698209e+03 +7.688996828e+00 +0.000000000e+00
+4.080000000e-08 +8.128993859e+03 +2.737539773e+03 +7.688996827e+00 +0.000000000e+00
+4.100000000e-08 +8.128993840e+03 +2.429533574e+03 +7.688996826e+00 +0.000000000e+00
+4.120000000e-08 +8.128993820e+03 +2.113235727e+03 +7.688996826e+00 +0.000000000e+00
+4.140000000e-08 +8.128993800e+03 +1.792220221e+03 +7.688996825e+00 +0.000000000e+00
+4.160000000e-08 +8.128993779e+03 +1.469989561e+03 +7.688996825e+00 +0.000000000e+00
+4.180000000e-08 +8.128993759e+03 +1.149885427e+03 +7.688996824e+00 +0.000000000e+00
+4.200000000e-08 +8.128993739e+03 +8.350529264e+02 +7.688996824e+00 +0.000000000e+00
+4.220000000e-08 +8.128993720e+03 +5.284227281e+02 +7.688996824e+00 +0.000000000e+00
+4.240000000e-08 +8.128993701e+03 +2.325681025e+02 +7.688996824e+00 +0.000000000e+00
+4.260000000e-08 +8.128993683e+03 -5.024146899e+01 +7.688996823e+00 +0.000000000e+00
+4.280000000e-08 +8.128993667e+03 -3.181475137e+02 +7.688996824e+00 +0.000000000e+00
+4.300000000e-08 +8.128993651e+03 -5.696489576e+02 +7.688996824e+00 +0.000000000e+00
+4.320000000e-08 +8.128993636e+03 -8.036736049e+02 +7.688996824e+00 +0.000000000e+00
+4.340000000e-08 +8.128993622e+03 -1.019560268e+03 +7.688996824e+00 +0.000000000e+00
+4.360000000e-08 +8.128993610e+03 -1.217058770e+03 +7.688996824e+00 +0.000000000e+00
+4.380000000e-08 +8.128993598e+03 -1.396329938e+03 +7.688996824e+00 +0.000000000e+00
+4.400000000e-08 +8.128993588e+03 -1.557838392e+03 +7.688996825e+00 +0.000000000e+00
+4.420000000e-08 +8.128993579e+03 -1.702459730e+03 +7.688996825e+00 +0.000000000e+00
+4.440000000e-08 +8.128993571e+03 -1.831301975e+03 +7.688996825e+00 +0.000000000e+00
+4.460000000e-08 +8.128993564e+03 -1.945723154e+03 +7.688996825e+00 +0.000000000e+00
+4.480000000e-08 +8.128993557e+03 -2.047295852e+03 +7.688996825e+00 +0.000000000e+00
+4.500000000e-08 +8.128993552e+03 -2.137681942e+03 +7.688996826e+00 +0.000000000e+00
+4.520000000e-08 +8.128993547e+03 -2.218686376e+03 +7.688996826e+00 +0.000000000e+00
+4.540000000e-08 +8.128993542e+03 -2.292060319e+03 +7.688996826e+00 +0.000000000e+00
+4.560000000e-08 +8.128993538e+03 -2.359555054e+03 +7.688996826e+00 +0.000000000e+00
+4.580000000e-08 +8.128993534e+03 -2.422814615e+03 +7.688996826e+00 +0.000000000e+00
+4.600000000e-08 +8.128993530e+03 -2.483322206e+03 +7.688996826e+00 +0.000000000e+00
+4.620000000e-08 +8.128993526e+03 -2.542346593e+03 +7.688996827e+00 +0.000000000e+00
+4.640000000e-08 +8.128993522e+03 -2.600942130e+03 +7.688996827e+00 +0.000000000e+00
+4.660000000e-08 +8.128993519e+03 -2.659877139e+03 +7.688996827e+00 +0.000000000e+00
+4.680000000e-08 +8.128993515e+03 -2.719634193e+03 +7.688996827e+00 +0.000000000e+00
+4.700000000e-08 +8.128993511e+03 -2.780356223e+03 +7.688996827e+00 +0.000000000e+00
+4.720000000e-08 +8.128993507e+03 -2.841882400e+03 +7.688996827e+00 +0.000000000e+00
+4.740000000e-08 +8.128993503e+03 -2.903712365e+03 +7.688996828e+00 +0.000000000e+00
+4.760000000e-08 +8.128993499e+03 -2.965041973e+03 +7.688996828e+00 +0.000000000e+00
+4.780000000e-08 +8.128993496e+03 -3.024799026e+03 +7.688996828e+00 +0.000000000e+00
+4.800000000e-08 +8.128993492e+03 -3.081607540e+03 +7.688996828e+00 +0.000000000e+00
+4.820000000e-08 +8.128993489e+03 -3.133877092e+03 +7.688996828e+00 +0.000000000e+00
+4.840000000e-08 +8.128993486e+03 -3.179802789e+03 +7.688996828e+00 +0.000000000e+00
+4.860000000e-08 +8.128993484e+03 -3.216096650e+03 +7.688996828e+00 +0.000000000e+00
+4.880000000e-08 +8.128993482e+03 -3.239613480e+03 +7.688996828e+00 +0.000000000e+00
+4.900000000e-08 +8.128993482e+03 -3.247315449e+03 +7.688996829e+00 +0.000000000e+00
+4.920000000e-08 +8.128993482e+03 -3.236396892e+03 +7.688996828e+00 +3.429192597e+01
+4.940000000e-08 +8.128993484e+03 -3.204338234e+03 +7.688996828e+00 +1.006868387e+02
+4.960000000e-08 +8.128993488e+03 -3.149745620e+03 +7.688996828e+00 +1.714593695e+02
+4.980000000e-08 +8.128993493e+03 -3.072368785e+03 +7.688996828e+00 +2.430178370e+02
+5.000000000e-08 +8.128993499e+03 -2.972511604e+03 +7.688996828e+00 +3.136220487e+02
+5.020000000e-08 +8.128993507e+03 -2.850924584e+03 +7.688996827e+00 +3.818690858e+02
+5.040000000e-08 +8.128993516e+03 -2.708679951e+03 +7.688996827e+00 +4.467486398e+02
+5.060000000e-08 +8.128993526e+03 -2.547278663e+03 +7.688996827e+00 +5.069139298e+02
+5.080000000e-08 +8.128993537e+03 -2.368472147e+03 +7.688996826e+00 +5.615787540e+02
+5.100000000e-08 +8.128993549e+03 -2.174279588e+03 +7.688996826e+00 +6.099017527e+02
+5.120000000e-08 +8.128993562e+03 -1.966863278e+03 +7.688996826e+00 +6.514337311e+02
+5.140000000e-08 +8.128993576e+03 -1.748582047e+03 +7.688996826e+00 +6.855572582e+02
+5.160000000e-08 +8.128993591e+03 -1.521830467e+03 +7.688996825e+00 +7.121600571e+02
+5.180000000e-08 +8.128993605e+03 -1.289003108e+03 +7.688996825e+00 +7.312423948e+02
+5.200000000e-08 +8.128993620e+03 -1.052530281e+03 +7.688996825e+00 +7.426916382e+02
+5.220000000e-08 +8.128993635e+03 -8.147172069e+02 +7.688996825e+00 +7.469010213e+02
+5.240000000e-08 +8.128993650e+03 -5.777976282e+02 +7.688996825e+00 +7.440948294e+02
+5.260000000e-08 +8.128993665e+03 -3.438801969e+02 +7.688996825e+00 +7.346659402e+02
+5.280000000e-08 +8.128993679e+03 -1.148591545e+02 +7.688996825e+00 +7.192878333e+02
+5.300000000e-08 +8.128993693e+03 +1.075500709e+02 +7.688996825e+00 +6.985219794e+02
+5.320000000e-08 +8.128993707e+03 +3.218105792e+02 +7.688996826e+00 +6.729293144e+02
+5.340000000e-08 +8.128993720e+03 +5.266000236e+02 +7.688996826e+00 +6.431834963e+02
+5.360000000e-08 +8.128993732e+03 +7.208283666e+02 +7.688996826e+00 +6.100140537e+02
+5.380000000e-08 +8.128993744e+03 +9.035841555e+02 +7.688996826e+00 +5.739822792e+02
+5.400000000e-08 +8.128993754e+03 +1.074170577e+03 +7.688996827e+00 +5.357617414e+02
+5.420000000e-08 +8.128993764e+03 +1.232105029e+03 +7.688996827e+00 +4.960257417e+02
+5.440000000e-08 +8.128993774e+03 +1.377083807e+03 +7.688996827e+00 +4.553356617e+02
+5.460000000e-08 +8.128993782e+03 +1.508928213e+03 +7.688996827e+00 +4.140844684e+02
+5.480000000e-08 +8.128993789e+03 +1.627638160e+03 +7.688996828e+00 +3.728330976e+02
+5.500000000e-08 +8.128993796e+03 +1.733338823e+03 +7.688996828e+00 +3.319746054e+02
+5.520000000e-08 +8.128993802e+03 +1.826226743e+03 +7.688996828e+00 +2.917336335e+02
+5.540000000e-08 +8.128993807e+03 +1.906623579e+03 +7.688996828e+00 +2.525027922e+02
+5.560000000e-08 +8.128993811e+03 +1.974904600e+03 +7.688996828e+00 +2.144506743e+02
